date,rank,song,artist,last-week,peak-rank,weeks-on-board
5/9/2015,40,Hallelujah,Panic! At The Disco,,40,1
5/9/2015,41,Lips Are Movin,Meghan Trainor,36,4,27
5/9/2015,42,Budapest,George Ezra,45,42,13
5/9/2015,43,All About That Bass,Meghan Trainor,35,1,42
5/9/2015,44,Sippin' On Fire,Florida Georgia Line,53,44,7
5/9/2015,45,Watch Me,Silento,54,45,9
5/9/2015,46,Homegrown,Zac Brown Band,41,35,15
5/9/2015,47,Centuries,Fall Out Boy,46,10,33
5/9/2015,48,I Don't Mind,Usher Featuring Juicy J,47,11,23
5/9/2015,49,Heartbeat Song,Kelly Clarkson,44,21,15
5/9/2015,50,Riptide,Vance Joy,42,30,44
5/2/2015,1,See You Again,Wiz Khalifa Featuring Charlie Puth,1,1,6
5/2/2015,2,Uptown Funk!,Mark Ronson Featuring Bruno Mars,2,1,23
5/2/2015,3,Earned It (Fifty Shades Of Grey),The Weeknd,6,3,17
5/2/2015,4,Sugar,Maroon 5,3,2,14
5/2/2015,5,Trap Queen,Fetty Wap,4,4,13
5/2/2015,6,Love Me Like You Do,Ellie Goulding,7,3,15
5/2/2015,7,Thinking Out Loud,Ed Sheeran,5,2,28
5/2/2015,8,Shut Up And Dance,WALK THE MOON,9,8,23
5/2/2015,9,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,8,8,23
5/2/2015,10,Somebody,Natalie La Rose Featuring Jeremih,11,10,13
5/2/2015,11,Want To Want Me,Jason Derulo,12,11,6
5/2/2015,12,Style,Taylor Swift,10,6,19
5/2/2015,13,One Last Time,Ariana Grande,15,13,10
5/2/2015,14,Chains,Nick Jonas,14,13,12
5/2/2015,15,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,16,15,15
5/2/2015,16,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,13,4,13
5/2/2015,17,B**** Better Have My Money,Rihanna,21,17,4
5/2/2015,18,Talking Body,Tove Lo,24,18,12
5/2/2015,19,Time Of Our Lives,Pitbull & Ne-Yo,17,9,19
5/2/2015,20,Lay Me Down,Sam Smith,20,8,11
5/2/2015,21,Take Your Time,Sam Hunt,22,20,16
5/2/2015,22,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,18,14,13
5/2/2015,23,Blank Space,Taylor Swift,19,1,25
5/2/2015,24,Dear Future Husband,Meghan Trainor,26,24,14
5/2/2015,25,Girl Crush,Little Big Town,56,25,9
5/2/2015,26,Take Me To Church,Hozier,23,2,36
5/2/2015,27,Hey Mama,David Guetta Featuring Nicki Minaj; Bebe Rexha & Afrojack,44,27,4
5/2/2015,28,Blessings,Big Sean Featuring Drake,28,28,11
5/2/2015,29,Ayo,Chris Brown & Tyga,25,21,15
5/2/2015,30,I Want You To Know,Zedd Featuring Selena Gomez,29,17,8
5/2/2015,31,Honey I'm Good.,Andy Grammer,34,31,8
5/2/2015,32,Shake It Off,Taylor Swift,27,1,35
5/2/2015,33,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,30,30,16
5/2/2015,34,Worth It,Fifth Harmony Featuring Kid Ink,39,34,9
5/2/2015,35,All About That Bass,Meghan Trainor,36,1,41
5/2/2015,36,Lips Are Movin,Meghan Trainor,33,4,26
5/2/2015,37,I'm Not The Only One,Sam Smith,32,5,33
5/2/2015,38,Slow Motion,Trey Songz,45,38,10
5/2/2015,39,I Really Like You,Carly Rae Jepsen,83,39,7
5/2/2015,40,Where Are U Now,Skrillex & Diplo With Justin Bieber,42,40,7
5/2/2015,41,Homegrown,Zac Brown Band,35,35,14
5/2/2015,42,Riptide,Vance Joy,38,30,43
5/2/2015,43,Nasty Freestyle,T-Wayne,,43,1
5/2/2015,44,Heartbeat Song,Kelly Clarkson,31,21,14
5/2/2015,45,Budapest,George Ezra,43,43,12
5/2/2015,46,Centuries,Fall Out Boy,40,10,32
5/2/2015,47,I Don't Mind,Usher Featuring Juicy J,37,11,22
5/2/2015,48,Only,Nicki Minaj Featuring Drake; Lil Wayne & Chris Brown,41,12,25
5/2/2015,49,Jealous,Nick Jonas,48,7,32
5/2/2015,50,Stay With Me,Sam Smith,49,2,54
4/25/2015,1,See You Again,Wiz Khalifa Featuring Charlie Puth,10,1,5
4/25/2015,2,Uptown Funk!,Mark Ronson Featuring Bruno Mars,1,1,22
4/25/2015,3,Sugar,Maroon 5,2,2,13
4/25/2015,4,Trap Queen,Fetty Wap,6,4,12
4/25/2015,5,Thinking Out Loud,Ed Sheeran,5,2,27
4/25/2015,6,Earned It (Fifty Shades Of Grey),The Weeknd,4,4,16
4/25/2015,7,Love Me Like You Do,Ellie Goulding,3,3,14
4/25/2015,8,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,8,8,22
4/25/2015,9,Shut Up And Dance,WALK THE MOON,12,9,22
4/25/2015,10,Style,Taylor Swift,7,6,18
4/25/2015,11,Somebody,Natalie La Rose Featuring Jeremih,11,10,12
4/25/2015,12,Want To Want Me,Jason Derulo,14,12,5
4/25/2015,13,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,9,4,12
4/25/2015,14,Chains,Nick Jonas,13,13,11
4/25/2015,15,One Last Time,Ariana Grande,16,15,9
4/25/2015,16,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,22,16,14
4/25/2015,17,Time Of Our Lives,Pitbull & Ne-Yo,15,9,18
4/25/2015,18,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,18,14,12
4/25/2015,19,Blank Space,Taylor Swift,17,1,24
4/25/2015,20,Lay Me Down,Sam Smith,20,8,10
4/25/2015,21,B**** Better Have My Money,Rihanna,19,19,3
4/25/2015,22,Take Your Time,Sam Hunt,23,20,15
4/25/2015,23,Take Me To Church,Hozier,21,2,35
4/25/2015,24,Talking Body,Tove Lo,28,24,11
4/25/2015,25,Ayo,Chris Brown & Tyga,25,21,14
4/25/2015,26,Dear Future Husband,Meghan Trainor,39,26,13
4/25/2015,27,Shake It Off,Taylor Swift,26,1,34
4/25/2015,28,Blessings,Big Sean Featuring Drake,30,28,10
4/25/2015,29,I Want You To Know,Zedd Featuring Selena Gomez,27,17,7
4/25/2015,30,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,34,30,15
4/25/2015,31,Heartbeat Song,Kelly Clarkson,24,21,13
4/25/2015,32,I'm Not The Only One,Sam Smith,29,5,32
4/25/2015,33,Lips Are Movin,Meghan Trainor,33,4,25
4/25/2015,34,Honey I'm Good.,Andy Grammer,45,34,7
4/25/2015,35,Homegrown,Zac Brown Band,36,35,13
4/25/2015,36,All About That Bass,Meghan Trainor,37,1,40
4/25/2015,37,I Don't Mind,Usher Featuring Juicy J,31,11,21
4/25/2015,38,Riptide,Vance Joy,40,30,42
4/25/2015,39,Worth It,Fifth Harmony Featuring Kid Ink,41,39,8
4/25/2015,40,Centuries,Fall Out Boy,35,10,31
4/25/2015,41,Only,Nicki Minaj Featuring Drake; Lil Wayne & Chris Brown,38,12,24
4/25/2015,42,Where Are U Now,Skrillex & Diplo With Justin Bieber,64,42,6
4/25/2015,43,Budapest,George Ezra,46,43,11
4/25/2015,44,Hey Mama,David Guetta Featuring Nicki Minaj; Bebe Rexha & Afrojack,56,44,3
4/25/2015,45,Slow Motion,Trey Songz,51,45,9
4/25/2015,46,Outside,Calvin Harris Featuring Ellie Goulding,32,29,18
4/25/2015,47,Elastic Heart,Sia,52,17,14
4/25/2015,48,Jealous,Nick Jonas,44,7,31
4/25/2015,49,Stay With Me,Sam Smith,42,2,53
4/25/2015,50,I Don't F**k With You,Big Sean Featuring E-40,43,11,29
4/18/2015,1,Uptown Funk!,Mark Ronson Featuring Bruno Mars,1,1,21
4/18/2015,2,Sugar,Maroon 5,2,2,12
4/18/2015,3,Love Me Like You Do,Ellie Goulding,4,3,13
4/18/2015,4,Earned It (Fifty Shades Of Grey),The Weeknd,5,4,15
4/18/2015,5,Thinking Out Loud,Ed Sheeran,3,2,26
4/18/2015,6,Trap Queen,Fetty Wap,6,6,11
4/18/2015,7,Style,Taylor Swift,7,6,17
4/18/2015,8,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,9,8,21
4/18/2015,9,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,8,4,11
4/18/2015,10,See You Again,Wiz Khalifa Featuring Charlie Puth,84,10,4
4/18/2015,11,Somebody,Natalie La Rose Featuring Jeremih,10,10,11
4/18/2015,12,Shut Up And Dance,WALK THE MOON,12,12,21
4/18/2015,13,Chains,Nick Jonas,19,13,10
4/18/2015,14,Want To Want Me,Jason Derulo,17,14,4
4/18/2015,15,Time Of Our Lives,Pitbull & Ne-Yo,11,9,17
4/18/2015,16,One Last Time,Ariana Grande,16,16,8
4/18/2015,17,Blank Space,Taylor Swift,13,1,23
4/18/2015,18,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,15,14,11
4/18/2015,19,B**** Better Have My Money,Rihanna,23,19,2
4/18/2015,20,Lay Me Down,Sam Smith,18,8,9
4/18/2015,21,Take Me To Church,Hozier,14,2,34
4/18/2015,22,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,22,22,13
4/18/2015,23,Take Your Time,Sam Hunt,20,20,14
4/18/2015,24,Heartbeat Song,Kelly Clarkson,31,21,12
4/18/2015,25,Ayo,Chris Brown & Tyga,21,21,13
4/18/2015,26,Shake It Off,Taylor Swift,24,1,33
4/18/2015,27,I Want You To Know,Zedd Featuring Selena Gomez,26,17,6
4/18/2015,28,Talking Body,Tove Lo,37,28,10
4/18/2015,29,I'm Not The Only One,Sam Smith,27,5,31
4/18/2015,30,Blessings,Big Sean Featuring Drake,30,30,9
4/18/2015,31,I Don't Mind,Usher Featuring Juicy J,28,11,20
4/18/2015,32,Outside,Calvin Harris Featuring Ellie Goulding,29,29,17
4/18/2015,33,Lips Are Movin,Meghan Trainor,25,4,24
4/18/2015,34,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,33,33,14
4/18/2015,35,Centuries,Fall Out Boy,34,10,30
4/18/2015,36,Homegrown,Zac Brown Band,36,36,12
4/18/2015,37,All About That Bass,Meghan Trainor,32,1,39
4/18/2015,38,Only,Nicki Minaj Featuring Drake; Lil Wayne & Chris Brown,35,12,23
4/18/2015,39,Dear Future Husband,Meghan Trainor,55,39,12
4/18/2015,40,Riptide,Vance Joy,38,30,41
4/18/2015,41,Worth It,Fifth Harmony Featuring Kid Ink,58,41,7
4/18/2015,42,Stay With Me,Sam Smith,39,2,52
4/18/2015,43,I Don't F**k With You,Big Sean Featuring E-40,40,11,28
4/18/2015,44,Jealous,Nick Jonas,41,7,30
4/18/2015,45,Honey I'm Good.,Andy Grammer,50,45,6
4/18/2015,46,Budapest,George Ezra,48,46,10
4/18/2015,47,Animals,Maroon 5,42,3,33
4/18/2015,48,Ain't Worth The Whiskey,Cole Swindell,49,43,14
4/18/2015,49,11-Jul,Beyonce,44,13,19
4/18/2015,50,Night Changes,One Direction,43,31,20
4/11/2015,1,Uptown Funk!,Mark Ronson Featuring Bruno Mars,1,1,20
4/11/2015,2,Sugar,Maroon 5,2,2,11
4/11/2015,3,Thinking Out Loud,Ed Sheeran,3,2,25
4/11/2015,4,Love Me Like You Do,Ellie Goulding,4,3,12
4/11/2015,5,Earned It (Fifty Shades Of Grey),The Weeknd,6,5,14
4/11/2015,6,Trap Queen,Fetty Wap,8,6,10
4/11/2015,7,Style,Taylor Swift,7,6,16
4/11/2015,8,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,5,4,10
4/11/2015,9,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,10,9,20
4/11/2015,10,Somebody,Natalie La Rose Featuring Jeremih,13,10,10
4/11/2015,11,Time Of Our Lives,Pitbull & Ne-Yo,9,9,16
4/11/2015,12,Shut Up And Dance,WALK THE MOON,15,12,20
4/11/2015,13,Blank Space,Taylor Swift,11,1,22
4/11/2015,14,Take Me To Church,Hozier,12,2,33
4/11/2015,15,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,14,14,10
4/11/2015,16,One Last Time,Ariana Grande,16,16,7
4/11/2015,17,Want To Want Me,Jason Derulo,27,17,3
4/11/2015,18,Lay Me Down,Sam Smith,18,8,8
4/11/2015,19,Chains,Nick Jonas,20,19,9
4/11/2015,20,Take Your Time,Sam Hunt,21,20,13
4/11/2015,21,Ayo,Chris Brown & Tyga,22,21,12
4/11/2015,22,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,32,22,12
4/11/2015,23,B**** Better Have My Money,Rihanna,,23,1
4/11/2015,24,Shake It Off,Taylor Swift,24,1,32
4/11/2015,25,Lips Are Movin,Meghan Trainor,17,4,23
4/11/2015,26,I Want You To Know,Zedd Featuring Selena Gomez,26,17,5
4/11/2015,27,I'm Not The Only One,Sam Smith,23,5,30
4/11/2015,28,I Don't Mind,Usher Featuring Juicy J,19,11,19
4/11/2015,29,Outside,Calvin Harris Featuring Ellie Goulding,30,29,16
4/11/2015,30,Blessings,Big Sean Featuring Drake,33,30,8
4/11/2015,31,Heartbeat Song,Kelly Clarkson,28,21,11
4/11/2015,32,All About That Bass,Meghan Trainor,25,1,38
4/11/2015,33,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,51,33,13
4/11/2015,34,Centuries,Fall Out Boy,29,10,29
4/11/2015,35,Only,Nicki Minaj Featuring Drake; Lil Wayne & Chris Brown,31,12,22
4/11/2015,36,Homegrown,Zac Brown Band,41,36,11
4/11/2015,37,Talking Body,Tove Lo,39,37,9
4/11/2015,38,Riptide,Vance Joy,40,30,40
4/11/2015,39,Stay With Me,Sam Smith,37,2,51
4/11/2015,40,I Don't F**k With You,Big Sean Featuring E-40,34,11,27
4/11/2015,41,Jealous,Nick Jonas,38,7,29
4/11/2015,42,Animals,Maroon 5,35,3,32
4/11/2015,43,Night Changes,One Direction,45,31,19
4/11/2015,44,11-Jul,Beyonce,42,13,18
4/11/2015,45,Girl Crush,Little Big Town,95,45,6
4/11/2015,46,She Knows,Ne-Yo Featuring Juicy J,36,19,19
4/11/2015,47,Elastic Heart,Sia,48,17,12
4/11/2015,48,Budapest,George Ezra,62,48,9
4/11/2015,49,Ain't Worth The Whiskey,Cole Swindell,43,43,13
4/11/2015,50,Honey I'm Good.,Andy Grammer,56,50,5
4/4/2015,1,Uptown Funk!,Mark Ronson Featuring Bruno Mars,1,1,19
4/4/2015,2,Sugar,Maroon 5,2,2,10
4/4/2015,3,Thinking Out Loud,Ed Sheeran,3,2,24
4/4/2015,4,Love Me Like You Do,Ellie Goulding,4,3,11
4/4/2015,5,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,5,4,9
4/4/2015,6,Earned It (Fifty Shades Of Grey),The Weeknd,6,6,13
4/4/2015,7,Style,Taylor Swift,7,6,15
4/4/2015,8,Trap Queen,Fetty Wap,10,8,9
4/4/2015,9,Time Of Our Lives,Pitbull & Ne-Yo,9,9,15
4/4/2015,10,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,13,10,19
4/4/2015,11,Blank Space,Taylor Swift,12,1,21
4/4/2015,12,Take Me To Church,Hozier,11,2,32
4/4/2015,13,Somebody,Natalie La Rose Featuring Jeremih,15,13,9
4/4/2015,14,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,14,14,9
4/4/2015,15,Shut Up And Dance,WALK THE MOON,21,15,19
4/4/2015,16,One Last Time,Ariana Grande,18,16,6
4/4/2015,17,Lips Are Movin,Meghan Trainor,17,4,22
4/4/2015,18,Lay Me Down,Sam Smith,8,8,7
4/4/2015,19,I Don't Mind,Usher Featuring Juicy J,16,11,18
4/4/2015,20,Chains,Nick Jonas,20,20,8
4/4/2015,21,Take Your Time,Sam Hunt,27,21,12
4/4/2015,22,Ayo,Chris Brown & Tyga,23,22,11
4/4/2015,23,I'm Not The Only One,Sam Smith,19,5,29
4/4/2015,24,Shake It Off,Taylor Swift,22,1,31
4/4/2015,25,All About That Bass,Meghan Trainor,28,1,37
4/4/2015,26,I Want You To Know,Zedd Featuring Selena Gomez,24,17,4
4/4/2015,27,Want To Want Me,Jason Derulo,45,27,2
4/4/2015,28,Heartbeat Song,Kelly Clarkson,30,21,10
4/4/2015,29,Centuries,Fall Out Boy,25,10,28
4/4/2015,30,Outside,Calvin Harris Featuring Ellie Goulding,37,30,15
4/4/2015,31,Only,Nicki Minaj Featuring Drake; Lil Wayne & Chris Brown,29,12,21
4/4/2015,32,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,41,32,11
4/4/2015,33,Blessings,Big Sean Featuring Drake,35,30,7
4/4/2015,34,I Don't F**k With You,Big Sean Featuring E-40,33,11,26
4/4/2015,35,Animals,Maroon 5,40,3,31
4/4/2015,36,She Knows,Ne-Yo Featuring Juicy J,26,19,18
4/4/2015,37,Stay With Me,Sam Smith,34,2,50
4/4/2015,38,Jealous,Nick Jonas,32,7,28
4/4/2015,39,Talking Body,Tove Lo,46,39,8
4/4/2015,40,Riptide,Vance Joy,38,30,39
4/4/2015,41,Homegrown,Zac Brown Band,42,41,10
4/4/2015,42,11-Jul,Beyonce,36,13,17
4/4/2015,43,Ain't Worth The Whiskey,Cole Swindell,48,43,12
4/4/2015,44,Prayer In C,Lillywood & Robin Schulz,39,23,16
4/4/2015,45,Night Changes,One Direction,52,31,18
4/4/2015,46,Chandelier,Sia,47,8,46
4/4/2015,47,Dear Future Husband,Meghan Trainor,,47,10
4/4/2015,48,Elastic Heart,Sia,49,17,11
4/4/2015,49,No Type,Rae Sremmurd,50,16,26
4/4/2015,50,Lonely Eyes,Chris Young,57,50,14
3/28/2015,1,Uptown Funk!,Mark Ronson Featuring Bruno Mars,1,1,18
3/28/2015,2,Sugar,Maroon 5,3,2,9
3/28/2015,3,Thinking Out Loud,Ed Sheeran,2,2,23
3/28/2015,4,Love Me Like You Do,Ellie Goulding,4,3,10
3/28/2015,5,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,5,4,8
3/28/2015,6,Earned It (Fifty Shades Of Grey),The Weeknd,7,6,12
3/28/2015,7,Style,Taylor Swift,6,6,14
3/28/2015,8,Lay Me Down,Sam Smith,58,8,6
3/28/2015,9,Time Of Our Lives,Pitbull & Ne-Yo,9,9,14
3/28/2015,10,Trap Queen,Fetty Wap,12,10,8
3/28/2015,11,Take Me To Church,Hozier,8,2,31
3/28/2015,12,Blank Space,Taylor Swift,10,1,20
3/28/2015,13,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,16,13,18
3/28/2015,14,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,14,14,8
3/28/2015,15,Somebody,Natalie La Rose Featuring Jeremih,19,15,8
3/28/2015,16,I Don't Mind,Usher Featuring Juicy J,11,11,17
3/28/2015,17,Lips Are Movin,Meghan Trainor,13,4,21
3/28/2015,18,One Last Time,Ariana Grande,22,18,5
3/28/2015,19,I'm Not The Only One,Sam Smith,17,5,28
3/28/2015,20,Chains,Nick Jonas,25,20,7
3/28/2015,21,Shut Up And Dance,WALK THE MOON,36,21,18
3/28/2015,22,Shake It Off,Taylor Swift,24,1,30
3/28/2015,23,Ayo,Chris Brown & Tyga,27,23,10
3/28/2015,24,I Want You To Know,Zedd Featuring Selena Gomez,38,17,3
3/28/2015,25,Centuries,Fall Out Boy,18,10,27
3/28/2015,26,She Knows,Ne-Yo Featuring Juicy J,20,19,17
3/28/2015,27,Take Your Time,Sam Hunt,31,27,11
3/28/2015,28,All About That Bass,Meghan Trainor,26,1,36
3/28/2015,29,Only,Nicki Minaj Featuring Drake; Lil Wayne & Chris Brown,23,12,20
3/28/2015,30,Heartbeat Song,Kelly Clarkson,21,21,9
3/28/2015,31,Believe,Mumford & Sons,,31,1
3/28/2015,32,Jealous,Nick Jonas,28,7,27
3/28/2015,33,I Don't F**k With You,Big Sean Featuring E-40,29,11,25
3/28/2015,34,Stay With Me,Sam Smith,33,2,49
3/28/2015,35,Blessings,Big Sean Featuring Drake,30,30,6
3/28/2015,36,11-Jul,Beyonce,35,13,16
3/28/2015,37,Outside,Calvin Harris Featuring Ellie Goulding,39,37,14
3/28/2015,38,Riptide,Vance Joy,37,30,38
3/28/2015,39,Prayer In C,Lillywood & Robin Schulz,32,23,15
3/28/2015,40,Animals,Maroon 5,40,3,30
3/28/2015,41,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,44,41,10
3/28/2015,42,Homegrown,Zac Brown Band,46,42,9
3/28/2015,43,I Bet,Ciara,95,43,3
3/28/2015,44,Ghost,Ella Henderson,34,21,20
3/28/2015,45,Want To Want Me,Jason Derulo,,45,1
3/28/2015,46,Talking Body,Tove Lo,53,46,7
3/28/2015,47,Chandelier,Sia,41,8,45
3/28/2015,48,Ain't Worth The Whiskey,Cole Swindell,52,48,11
3/28/2015,49,Elastic Heart,Sia,45,17,10
3/28/2015,50,No Type,Rae Sremmurd,43,16,25
3/21/2015,1,Uptown Funk!,Mark Ronson Featuring Bruno Mars,1,1,17
3/21/2015,2,Thinking Out Loud,Ed Sheeran,2,2,22
3/21/2015,3,Sugar,Maroon 5,3,3,8
3/21/2015,4,Love Me Like You Do,Ellie Goulding,4,3,9
3/21/2015,5,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,5,4,7
3/21/2015,6,Style,Taylor Swift,7,6,13
3/21/2015,7,Earned It (Fifty Shades Of Grey),The Weeknd,9,7,11
3/21/2015,8,Take Me To Church,Hozier,6,2,30
3/21/2015,9,Time Of Our Lives,Pitbull & Ne-Yo,10,9,13
3/21/2015,10,Blank Space,Taylor Swift,8,1,19
3/21/2015,11,I Don't Mind,Usher Featuring Juicy J,12,11,16
3/21/2015,12,Trap Queen,Fetty Wap,16,12,7
3/21/2015,13,Lips Are Movin,Meghan Trainor,11,4,20
3/21/2015,14,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,14,14,7
3/21/2015,15,All Day,Kanye West Featuring Theophilus London; Allan Kingdom & Paul McCartney,,15,1
3/21/2015,16,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,23,16,17
3/21/2015,17,I'm Not The Only One,Sam Smith,13,5,27
3/21/2015,18,Centuries,Fall Out Boy,15,10,26
3/21/2015,19,Somebody,Natalie La Rose Featuring Jeremih,24,19,7
3/21/2015,20,She Knows,Ne-Yo Featuring Juicy J,19,19,16
3/21/2015,21,Heartbeat Song,Kelly Clarkson,37,21,8
3/21/2015,22,One Last Time,Ariana Grande,30,22,4
3/21/2015,23,Only,Nicki Minaj Featuring Drake; Lil Wayne & Chris Brown,18,12,19
3/21/2015,24,Shake It Off,Taylor Swift,21,1,29
3/21/2015,25,Chains,Nick Jonas,34,25,6
3/21/2015,26,All About That Bass,Meghan Trainor,28,1,35
3/21/2015,27,Ayo,Chris Brown & Tyga,25,25,9
3/21/2015,28,Jealous,Nick Jonas,20,7,26
3/21/2015,29,I Don't F**k With You,Big Sean Featuring E-40,22,11,24
3/21/2015,30,Blessings,Big Sean Featuring Drake,36,30,5
3/21/2015,31,Take Your Time,Sam Hunt,32,31,10
3/21/2015,32,Prayer In C,Lillywood & Robin Schulz,27,23,14
3/21/2015,33,Stay With Me,Sam Smith,26,2,48
3/21/2015,34,Ghost,Ella Henderson,29,21,19
3/21/2015,35,11-Jul,Beyonce,31,13,15
3/21/2015,36,Shut Up And Dance,WALK THE MOON,43,36,17
3/21/2015,37,Riptide,Vance Joy,33,30,37
3/21/2015,38,I Want You To Know,Zedd Featuring Selena Gomez,17,17,2
3/21/2015,39,Outside,Calvin Harris Featuring Ellie Goulding,42,39,13
3/21/2015,40,Animals,Maroon 5,35,3,29
3/21/2015,41,Chandelier,Sia,38,8,44
3/21/2015,42,Conqueror,Empire Cast Featuring Estelle & Jussie Smollett,,42,1
3/21/2015,43,No Type,Rae Sremmurd,39,16,24
3/21/2015,44,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,46,44,9
3/21/2015,45,Elastic Heart,Sia,44,17,9
3/21/2015,46,Homegrown,Zac Brown Band,58,46,8
3/21/2015,47,You're So Beautiful,Empire Cast Featuring Jussie Smollett & Yazz,71,47,2
3/21/2015,48,I Really Like You,Carly Rae Jepsen,,48,1
3/21/2015,49,Love Me Harder,Ariana Grande & The Weeknd,41,7,22
3/21/2015,50,Lonely Tonight,Blake Shelton Featuring Ashley Monroe,48,47,14
3/14/2015,1,Uptown Funk!,Mark Ronson Featuring Bruno Mars,1,1,16
3/14/2015,2,Thinking Out Loud,Ed Sheeran,2,2,21
3/14/2015,3,Sugar,Maroon 5,4,3,7
3/14/2015,4,Love Me Like You Do,Ellie Goulding,3,3,8
3/14/2015,5,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,6,4,6
3/14/2015,6,Take Me To Church,Hozier,5,2,29
3/14/2015,7,Style,Taylor Swift,8,7,12
3/14/2015,8,Blank Space,Taylor Swift,7,1,18
3/14/2015,9,Earned It (Fifty Shades Of Grey),The Weeknd,9,9,10
3/14/2015,10,Time Of Our Lives,Pitbull & Ne-Yo,11,10,12
3/14/2015,11,Lips Are Movin,Meghan Trainor,10,4,19
3/14/2015,12,I Don't Mind,Usher Featuring Juicy J,13,12,15
3/14/2015,13,I'm Not The Only One,Sam Smith,12,5,26
3/14/2015,14,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,17,14,6
3/14/2015,15,Centuries,Fall Out Boy,14,10,25
3/14/2015,16,Trap Queen,Fetty Wap,35,16,6
3/14/2015,17,I Want You To Know,Zedd Featuring Selena Gomez,,17,1
3/14/2015,18,Only,Nicki Minaj Featuring Drake; Lil Wayne & Chris Brown,16,12,18
3/14/2015,19,She Knows,Ne-Yo Featuring Juicy J,22,19,15
3/14/2015,20,Jealous,Nick Jonas,18,7,25
3/14/2015,21,Shake It Off,Taylor Swift,15,1,28
3/14/2015,22,I Don't F**k With You,Big Sean Featuring E-40,24,11,23
3/14/2015,23,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,29,23,16
3/14/2015,24,Somebody,Natalie La Rose Featuring Jeremih,27,24,6
3/14/2015,25,Ayo,Chris Brown & Tyga,32,25,8
3/14/2015,26,Stay With Me,Sam Smith,20,2,47
3/14/2015,27,Prayer In C,Lillywood & Robin Schulz,23,23,13
3/14/2015,28,All About That Bass,Meghan Trainor,19,1,34
3/14/2015,29,Ghost,Ella Henderson,21,21,18
3/14/2015,30,One Last Time,Ariana Grande,34,30,3
3/14/2015,31,11-Jul,Beyonce,25,13,14
3/14/2015,32,Take Your Time,Sam Hunt,39,32,9
3/14/2015,33,Riptide,Vance Joy,31,30,36
3/14/2015,34,Chains,Nick Jonas,42,34,5
3/14/2015,35,Animals,Maroon 5,37,3,28
3/14/2015,36,Blessings,Big Sean Featuring Drake,68,36,4
3/14/2015,37,Heartbeat Song,Kelly Clarkson,46,34,7
3/14/2015,38,Chandelier,Sia,30,8,43
3/14/2015,39,No Type,Rae Sremmurd,38,16,23
3/14/2015,40,Energy,Drake,26,26,3
3/14/2015,41,Love Me Harder,Ariana Grande & The Weeknd,33,7,21
3/14/2015,42,Outside,Calvin Harris Featuring Ellie Goulding,43,42,12
3/14/2015,43,Shut Up And Dance,WALK THE MOON,48,43,16
3/14/2015,44,Elastic Heart,Sia,41,17,8
3/14/2015,45,CoCo,O.T. Genasis,36,20,15
3/14/2015,46,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,54,46,8
3/14/2015,47,I Bet My Life,Imagine Dragons,28,28,17
3/14/2015,48,Lonely Tonight,Blake Shelton Featuring Ashley Monroe,47,47,13
3/14/2015,49,Glory,Common & John Legend,99,49,3
3/14/2015,50,Bang Bang,Jessie J; Ariana Grande & Nicki Minaj,40,3,31
