date,rank,song,artist,last-week,peak-rank,weeks-on-board
5/27/1995,40,Wonderful,Adam Ant,43,40,9
5/27/1995,41,Like The Way I Do/If I Wanted To,Melissa Etheridge,36,16,15
5/27/1995,42,This Lil' Game We Play,Subway (Featuring 702),34,15,17
5/27/1995,43,December,Collective Soul,51,43,3
5/27/1995,44,I'm Goin' Down,Mary J. Blige,40,22,8
5/27/1995,45,I'd Rather Be Alone,IV Xample,47,44,12
5/27/1995,46,"Freedom (From ""Panther"")",Various Artists,49,46,6
5/27/1995,47,I'll Be Around,Rappin' 4-Tay Featuring The Spinners,44,39,10
5/27/1995,48,Close To You,Fun Factory,50,48,11
5/27/1995,49,I Like,Kut Klose,54,49,7
5/27/1995,50,Strange Currencies,R.E.M.,60,50,5
5/20/1995,1,This Is How We Do It,Montell Jordan,1,1,13
5/20/1995,2,Have You Ever Really Loved A Woman?,Bryan Adams,5,2,6
5/20/1995,3,Freak Like Me,Adina Howard,2,2,15
5/20/1995,4,I'll Be There For You/You're All I Need To Get By,Method Man Featuring Mary J. Blige,12,4,3
5/20/1995,5,I Know,Dionne Farris,4,4,17
5/20/1995,6,Water Runs Dry,Boyz II Men,7,6,4
5/20/1995,7,Red Light Special,TLC,3,2,12
5/20/1995,8,Total Eclipse Of The Heart,Nicki French,16,8,8
5/20/1995,9,I Believe,Blessid Union Of Souls,8,8,14
5/20/1995,10,Dear Mama/Old School,2Pac,9,9,11
5/20/1995,11,Run Away,Real McCoy,6,3,11
5/20/1995,12,Strong Enough,Sheryl Crow,10,5,21
5/20/1995,13,Candy Rain,Soul For Real,11,2,20
5/20/1995,14,Believe,Elton John,13,13,11
5/20/1995,15,"Can't You See (From ""New Jersey Drive"")",Total Featuring The Notorious B.I.G.,23,15,7
5/20/1995,16,Let Her Cry,Hootie & The Blowfish,22,16,11
5/20/1995,17,"Keep Their Heads Ringin' (From ""Friday"")",Dr. Dre,18,10,10
5/20/1995,18,In The House Of Stone And Light,Martin Page,14,14,23
5/20/1995,19,"Ask Of You (From ""Higher Learning"")",Raphael Saadiq,21,19,9
5/20/1995,20,Hold On,Jamie Walters,19,16,17
5/20/1995,21,Take A Bow,Madonna,15,1,23
5/20/1995,22,Don't Take It Personal (Just One Of Dem Days),Monica,37,22,4
5/20/1995,23,Big Poppa/Warning,The Notorious B.I.G.,17,6,19
5/20/1995,24,Hold My Hand,Hootie & The Blowfish,20,10,33
5/20/1995,25,Cotton Eye Joe,Rednex,25,25,11
5/20/1995,26,Give It 2 You,Da Brat,28,26,6
5/20/1995,27,"No More ""I Love You's""",Annie Lennox,29,27,11
5/20/1995,28,Baby,Brandy,24,4,16
5/20/1995,29,If You Love Me,Brownstone,27,8,24
5/20/1995,30,You Gotta Be,Des'ree,30,5,38
5/20/1995,31,I Live My Life For You,Firehouse,31,26,13
5/20/1995,32,Every Little Thing I Do,Soul For Real,38,32,3
5/20/1995,33,Can't Stop Lovin' You,Van Halen,34,33,9
5/20/1995,34,This Lil' Game We Play,Subway (Featuring 702),26,15,16
5/20/1995,35,Creep,TLC,33,1,28
5/20/1995,36,Like The Way I Do/If I Wanted To,Melissa Etheridge,32,16,14
5/20/1995,37,Another Night,Real McCoy,35,3,39
5/20/1995,38,Dream About You/Funky Melody,Stevie B,36,34,15
5/20/1995,39,Run-Around,Blues Traveler,41,39,9
5/20/1995,40,I'm Goin' Down,Mary J. Blige,39,22,7
5/20/1995,41,"Shy Guy (From ""Bad Boys"")",Diana King,47,41,8
5/20/1995,42,Someone To Love,Jon B. Featuring Babyface,48,42,4
5/20/1995,43,Wonderful,Adam Ant,45,43,8
5/20/1995,44,I'll Be Around,Rappin' 4-Tay Featuring The Spinners,43,39,9
5/20/1995,45,Tell Me When,The Human League,40,31,9
5/20/1995,46,On Bended Knee,Boyz II Men,42,1,27
5/20/1995,47,I'd Rather Be Alone,IV Xample,46,44,11
5/20/1995,48,Until The End Of Time,Foreigner,49,42,10
5/20/1995,49,"Freedom (From ""Panther"")",Various Artists,53,49,5
5/20/1995,50,Close To You,Fun Factory,52,50,10
5/13/1995,1,This Is How We Do It,Montell Jordan,1,1,12
5/13/1995,2,Freak Like Me,Adina Howard,2,2,14
5/13/1995,3,Red Light Special,TLC,3,2,11
5/13/1995,4,I Know,Dionne Farris,4,4,16
5/13/1995,5,Have You Ever Really Loved A Woman?,Bryan Adams,12,5,5
5/13/1995,6,Run Away,Real McCoy,5,3,10
5/13/1995,7,Water Runs Dry,Boyz II Men,10,7,3
5/13/1995,8,I Believe,Blessid Union Of Souls,8,8,13
5/13/1995,9,Dear Mama/Old School,2Pac,9,9,10
5/13/1995,10,Strong Enough,Sheryl Crow,7,5,20
5/13/1995,11,Candy Rain,Soul For Real,6,2,19
5/13/1995,12,I'll Be There For You/You're All I Need To Get By,Method Man Featuring Mary J. Blige,68,12,2
5/13/1995,13,Believe,Elton John,14,13,10
5/13/1995,14,In The House Of Stone And Light,Martin Page,16,14,22
5/13/1995,15,Take A Bow,Madonna,11,1,22
5/13/1995,16,Total Eclipse Of The Heart,Nicki French,33,16,7
5/13/1995,17,Big Poppa/Warning,The Notorious B.I.G.,13,6,18
5/13/1995,18,"Keep Their Heads Ringin' (From ""Friday"")",Dr. Dre,15,10,9
5/13/1995,19,Hold On,Jamie Walters,19,16,16
5/13/1995,20,Hold My Hand,Hootie & The Blowfish,17,10,32
5/13/1995,21,"Ask Of You (From ""Higher Learning"")",Raphael Saadiq,22,21,8
5/13/1995,22,Let Her Cry,Hootie & The Blowfish,24,22,10
5/13/1995,23,"Can't You See (From ""New Jersey Drive"")",Total Featuring The Notorious B.I.G.,29,23,6
5/13/1995,24,Baby,Brandy,18,4,15
5/13/1995,25,Cotton Eye Joe,Rednex,28,25,10
5/13/1995,26,This Lil' Game We Play,Subway (Featuring 702),23,15,15
5/13/1995,27,If You Love Me,Brownstone,27,8,23
5/13/1995,28,Give It 2 You,Da Brat,32,28,5
5/13/1995,29,"No More ""I Love You's""",Annie Lennox,31,29,10
5/13/1995,30,You Gotta Be,Des'ree,21,5,37
5/13/1995,31,I Live My Life For You,Firehouse,26,26,12
5/13/1995,32,Like The Way I Do/If I Wanted To,Melissa Etheridge,25,16,13
5/13/1995,33,Creep,TLC,20,1,27
5/13/1995,34,Can't Stop Lovin' You,Van Halen,36,34,8
5/13/1995,35,Another Night,Real McCoy,35,3,38
5/13/1995,36,Dream About You/Funky Melody,Stevie B,34,34,14
5/13/1995,37,Don't Take It Personal (Just One Of Dem Days),Monica,57,37,3
5/13/1995,38,Every Little Thing I Do,Soul For Real,66,38,2
5/13/1995,39,I'm Goin' Down,Mary J. Blige,30,22,6
5/13/1995,40,Tell Me When,The Human League,40,31,8
5/13/1995,41,Run-Around,Blues Traveler,45,41,8
5/13/1995,42,On Bended Knee,Boyz II Men,38,1,26
5/13/1995,43,I'll Be Around,Rappin' 4-Tay Featuring The Spinners,39,39,8
5/13/1995,44,Thank You,Boyz II Men,37,21,12
5/13/1995,45,Wonderful,Adam Ant,47,45,7
5/13/1995,46,I'd Rather Be Alone,IV Xample,48,44,10
5/13/1995,47,"Shy Guy (From ""Bad Boys"")",Diana King,50,47,7
5/13/1995,48,Someone To Love,Jon B. Featuring Babyface,55,48,3
5/13/1995,49,Until The End Of Time,Foreigner,42,42,9
5/13/1995,50,The Rhythm Of The Night,Corona,41,11,27
5/6/1995,1,This Is How We Do It,Montell Jordan,1,1,11
5/6/1995,2,Freak Like Me,Adina Howard,3,2,13
5/6/1995,3,Red Light Special,TLC,2,2,10
5/6/1995,4,I Know,Dionne Farris,6,4,15
5/6/1995,5,Run Away,Real McCoy,5,3,9
5/6/1995,6,Candy Rain,Soul For Real,4,2,18
5/6/1995,7,Strong Enough,Sheryl Crow,8,5,19
5/6/1995,8,I Believe,Blessid Union Of Souls,10,8,12
5/6/1995,9,Dear Mama/Old School,2Pac,9,9,9
5/6/1995,10,Water Runs Dry,Boyz II Men,38,10,2
5/6/1995,11,Take A Bow,Madonna,11,1,21
5/6/1995,12,Have You Ever Really Loved A Woman?,Bryan Adams,22,12,4
5/6/1995,13,Big Poppa/Warning,The Notorious B.I.G.,7,6,17
5/6/1995,14,Believe,Elton John,14,14,9
5/6/1995,15,"Keep Their Heads Ringin' (From ""Friday"")",Dr. Dre,12,10,8
5/6/1995,16,In The House Of Stone And Light,Martin Page,19,16,21
5/6/1995,17,Hold My Hand,Hootie & The Blowfish,15,10,31
5/6/1995,18,Baby,Brandy,13,4,14
5/6/1995,19,Hold On,Jamie Walters,16,16,15
5/6/1995,20,Creep,TLC,17,1,26
5/6/1995,21,You Gotta Be,Des'ree,18,5,36
5/6/1995,22,"Ask Of You (From ""Higher Learning"")",Raphael Saadiq,24,22,7
5/6/1995,23,This Lil' Game We Play,Subway (Featuring 702),20,15,14
5/6/1995,24,Let Her Cry,Hootie & The Blowfish,25,24,9
5/6/1995,25,Like The Way I Do/If I Wanted To,Melissa Etheridge,27,16,12
5/6/1995,26,I Live My Life For You,Firehouse,26,26,11
5/6/1995,27,If You Love Me,Brownstone,21,8,22
5/6/1995,28,Cotton Eye Joe,Rednex,28,28,9
5/6/1995,29,"Can't You See (From ""New Jersey Drive"")",Total Featuring The Notorious B.I.G.,35,29,5
5/6/1995,30,I'm Goin' Down,Mary J. Blige,23,22,5
5/6/1995,31,"No More ""I Love You's""",Annie Lennox,31,31,9
5/6/1995,32,Give It 2 You,Da Brat,32,32,4
5/6/1995,33,Total Eclipse Of The Heart,Nicki French,41,33,6
5/6/1995,34,Dream About You/Funky Melody,Stevie B,34,34,13
5/6/1995,35,Another Night,Real McCoy,29,3,37
5/6/1995,36,Can't Stop Lovin' You,Van Halen,37,36,7
5/6/1995,37,Thank You,Boyz II Men,30,21,11
5/6/1995,38,On Bended Knee,Boyz II Men,33,1,25
5/6/1995,39,I'll Be Around,Rappin' 4-Tay Featuring The Spinners,39,39,7
5/6/1995,40,Tell Me When,The Human League,36,31,7
5/6/1995,41,The Rhythm Of The Night,Corona,40,11,26
5/6/1995,42,Until The End Of Time,Foreigner,51,42,8
5/6/1995,43,Joy,BLACKstreet,43,43,6
5/6/1995,44,Always,Bon Jovi,45,4,32
5/6/1995,45,Run-Around,Blues Traveler,49,45,7
5/6/1995,46,I'm The Only One,Melissa Etheridge,47,8,40
5/6/1995,47,Wonderful,Adam Ant,54,47,6
5/6/1995,48,I'd Rather Be Alone,IV Xample,44,44,9
5/6/1995,49,Get Ready For This,2 Unlimited,48,38,34
5/6/1995,50,"Shy Guy (From ""Bad Boys"")",Diana King,56,50,6
4/29/1995,1,This Is How We Do It,Montell Jordan,1,1,10
4/29/1995,2,Red Light Special,TLC,2,2,9
4/29/1995,3,Freak Like Me,Adina Howard,4,3,12
4/29/1995,4,Candy Rain,Soul For Real,3,2,17
4/29/1995,5,Run Away,Real McCoy,5,3,8
4/29/1995,6,I Know,Dionne Farris,8,6,14
4/29/1995,7,Big Poppa/Warning,The Notorious B.I.G.,7,6,16
4/29/1995,8,Strong Enough,Sheryl Crow,9,5,18
4/29/1995,9,Dear Mama/Old School,2Pac,13,9,8
4/29/1995,10,I Believe,Blessid Union Of Souls,14,10,11
4/29/1995,11,Take A Bow,Madonna,6,1,20
4/29/1995,12,"Keep Their Heads Ringin' (From ""Friday"")",Dr. Dre,10,10,7
4/29/1995,13,Baby,Brandy,12,4,13
4/29/1995,14,Believe,Elton John,16,14,8
4/29/1995,15,Hold My Hand,Hootie & The Blowfish,20,10,30
4/29/1995,16,Hold On,Jamie Walters,21,16,14
4/29/1995,17,Creep,TLC,11,1,25
4/29/1995,18,You Gotta Be,Des'ree,15,5,35
4/29/1995,19,In The House Of Stone And Light,Martin Page,19,19,20
4/29/1995,20,This Lil' Game We Play,Subway (Featuring 702),18,15,13
4/29/1995,21,If You Love Me,Brownstone,17,8,21
4/29/1995,22,Have You Ever Really Loved A Woman?,Bryan Adams,33,22,3
4/29/1995,23,I'm Goin' Down,Mary J. Blige,22,22,4
4/29/1995,24,"Ask Of You (From ""Higher Learning"")",Raphael Saadiq,25,24,6
4/29/1995,25,Let Her Cry,Hootie & The Blowfish,30,25,8
4/29/1995,26,I Live My Life For You,Firehouse,26,26,10
4/29/1995,27,Like The Way I Do/If I Wanted To,Melissa Etheridge,23,16,11
4/29/1995,28,Cotton Eye Joe,Rednex,28,28,8
4/29/1995,29,Another Night,Real McCoy,24,3,36
4/29/1995,30,Thank You,Boyz II Men,27,21,10
4/29/1995,31,"No More ""I Love You's""",Annie Lennox,32,31,8
4/29/1995,32,Give It 2 You,Da Brat,40,32,3
4/29/1995,33,On Bended Knee,Boyz II Men,29,1,24
4/29/1995,34,Dream About You/Funky Melody,Stevie B,34,34,12
4/29/1995,35,"Can't You See (From ""New Jersey Drive"")",Total Featuring The Notorious B.I.G.,36,35,4
4/29/1995,36,Tell Me When,The Human League,31,31,6
4/29/1995,37,Can't Stop Lovin' You,Van Halen,37,37,6
4/29/1995,38,Water Runs Dry,Boyz II Men,,38,1
4/29/1995,39,I'll Be Around,Rappin' 4-Tay Featuring The Spinners,41,39,6
4/29/1995,40,The Rhythm Of The Night,Corona,35,11,25
4/29/1995,41,Total Eclipse Of The Heart,Nicki French,59,41,5
4/29/1995,42,Bedtime Story,Madonna,74,42,2
4/29/1995,43,Joy,BLACKstreet,43,43,5
4/29/1995,44,I'd Rather Be Alone,IV Xample,45,44,8
4/29/1995,45,Always,Bon Jovi,38,4,31
4/29/1995,46,Everlasting Love,Gloria Estefan,39,27,14
4/29/1995,47,I'm The Only One,Melissa Etheridge,42,8,39
4/29/1995,48,Get Ready For This,2 Unlimited,44,38,33
4/29/1995,49,Run-Around,Blues Traveler,57,49,6
4/29/1995,50,You Don't Know How It Feels,Tom Petty,46,13,22
4/22/1995,1,This Is How We Do It,Montell Jordan,1,1,9
4/22/1995,2,Red Light Special,TLC,2,2,8
4/22/1995,3,Candy Rain,Soul For Real,3,2,16
4/22/1995,4,Freak Like Me,Adina Howard,6,4,11
4/22/1995,5,Run Away,Real McCoy,5,3,7
4/22/1995,6,Take A Bow,Madonna,4,1,19
4/22/1995,7,Big Poppa/Warning,The Notorious B.I.G.,8,6,15
4/22/1995,8,I Know,Dionne Farris,9,8,13
4/22/1995,9,Strong Enough,Sheryl Crow,7,5,17
4/22/1995,10,"Keep Their Heads Ringin' (From ""Friday"")",Dr. Dre,18,10,6
4/22/1995,11,Creep,TLC,10,1,24
4/22/1995,12,Baby,Brandy,11,4,12
4/22/1995,13,Dear Mama/Old School,2Pac,14,13,7
4/22/1995,14,I Believe,Blessid Union Of Souls,16,14,10
4/22/1995,15,You Gotta Be,Des'ree,12,5,34
4/22/1995,16,Believe,Elton John,17,16,7
4/22/1995,17,If You Love Me,Brownstone,13,8,20
4/22/1995,18,This Lil' Game We Play,Subway (Featuring 702),15,15,12
4/22/1995,19,In The House Of Stone And Light,Martin Page,19,19,19
4/22/1995,20,Hold My Hand,Hootie & The Blowfish,20,10,29
4/22/1995,21,Hold On,Jamie Walters,23,21,13
4/22/1995,22,I'm Goin' Down,Mary J. Blige,24,22,3
4/22/1995,23,Like The Way I Do/If I Wanted To,Melissa Etheridge,22,16,10
4/22/1995,24,Another Night,Real McCoy,21,3,35
4/22/1995,25,"Ask Of You (From ""Higher Learning"")",Raphael Saadiq,29,25,5
4/22/1995,26,I Live My Life For You,Firehouse,27,26,9
4/22/1995,27,Thank You,Boyz II Men,26,21,9
4/22/1995,28,Cotton Eye Joe,Rednex,28,28,7
4/22/1995,29,On Bended Knee,Boyz II Men,25,1,23
4/22/1995,30,Let Her Cry,Hootie & The Blowfish,37,30,7
4/22/1995,31,Tell Me When,The Human League,31,31,5
4/22/1995,32,"No More ""I Love You's""",Annie Lennox,34,32,7
4/22/1995,33,Have You Ever Really Loved A Woman?,Bryan Adams,66,33,2
4/22/1995,34,Dream About You/Funky Melody,Stevie B,35,34,11
4/22/1995,35,The Rhythm Of The Night,Corona,30,11,24
4/22/1995,36,"Can't You See (From ""New Jersey Drive"")",Total Featuring The Notorious B.I.G.,44,36,3
4/22/1995,37,Can't Stop Lovin' You,Van Halen,38,37,5
4/22/1995,38,Always,Bon Jovi,32,4,30
4/22/1995,39,Everlasting Love,Gloria Estefan,33,27,13
4/22/1995,40,Give It 2 You,Da Brat,77,40,2
4/22/1995,41,I'll Be Around,Rappin' 4-Tay Featuring The Spinners,59,41,5
4/22/1995,42,I'm The Only One,Melissa Etheridge,39,8,38
4/22/1995,43,Joy,BLACKstreet,48,43,4
4/22/1995,44,Get Ready For This,2 Unlimited,47,38,32
4/22/1995,45,I'd Rather Be Alone,IV Xample,51,45,7
4/22/1995,46,You Don't Know How It Feels,Tom Petty,41,13,21
4/22/1995,47,Every Day Of The Week,Jade,45,20,22
4/22/1995,48,"You Got It (From ""Boys On The Side"")",Bonnie Raitt,43,33,10
4/22/1995,49,Sukiyaki,4PM,36,8,32
4/22/1995,50,Before I Let You Go,BLACKstreet,46,7,27
4/15/1995,1,This Is How We Do It,Montell Jordan,6,1,8
4/15/1995,2,Red Light Special,TLC,4,2,7
4/15/1995,3,Candy Rain,Soul For Real,2,2,15
4/15/1995,4,Take A Bow,Madonna,1,1,18
4/15/1995,5,Run Away,Real McCoy,3,3,6
4/15/1995,6,Freak Like Me,Adina Howard,12,6,10
4/15/1995,7,Strong Enough,Sheryl Crow,5,5,16
4/15/1995,8,Big Poppa/Warning,The Notorious B.I.G.,10,6,14
4/15/1995,9,I Know,Dionne Farris,9,9,12
4/15/1995,10,Creep,TLC,7,1,23
4/15/1995,11,Baby,Brandy,8,4,11
4/15/1995,12,You Gotta Be,Des'ree,11,5,33
4/15/1995,13,If You Love Me,Brownstone,13,8,19
4/15/1995,14,Dear Mama/Old School,2Pac,16,14,6
4/15/1995,15,This Lil' Game We Play,Subway (Featuring 702),17,15,11
4/15/1995,16,I Believe,Blessid Union Of Souls,22,16,9
4/15/1995,17,Believe,Elton John,20,17,6
4/15/1995,18,"Keep Their Heads Ringin' (From ""Friday"")",Dr. Dre,18,18,5
4/15/1995,19,In The House Of Stone And Light,Martin Page,19,19,18
4/15/1995,20,Hold My Hand,Hootie & The Blowfish,14,10,28
4/15/1995,21,Another Night,Real McCoy,15,3,34
4/15/1995,22,Like The Way I Do/If I Wanted To,Melissa Etheridge,21,16,9
4/15/1995,23,Hold On,Jamie Walters,23,23,12
4/15/1995,24,I'm Goin' Down,Mary J. Blige,42,24,2
4/15/1995,25,On Bended Knee,Boyz II Men,24,1,22
4/15/1995,26,Thank You,Boyz II Men,25,21,8
4/15/1995,27,I Live My Life For You,Firehouse,27,27,8
4/15/1995,28,Cotton Eye Joe,Rednex,32,28,6
4/15/1995,29,"Ask Of You (From ""Higher Learning"")",Raphael Saadiq,37,29,4
4/15/1995,30,The Rhythm Of The Night,Corona,30,11,23
4/15/1995,31,Tell Me When,The Human League,47,31,4
4/15/1995,32,Always,Bon Jovi,26,4,29
4/15/1995,33,Everlasting Love,Gloria Estefan,29,27,12
4/15/1995,34,"No More ""I Love You's""",Annie Lennox,46,34,6
4/15/1995,35,Dream About You/Funky Melody,Stevie B,35,35,10
4/15/1995,36,Sukiyaki,4PM,28,8,31
4/15/1995,37,Let Her Cry,Hootie & The Blowfish,53,37,6
4/15/1995,38,Can't Stop Lovin' You,Van Halen,41,38,4
4/15/1995,39,I'm The Only One,Melissa Etheridge,34,8,37
4/15/1995,40,If You Think You're Lonely Now,K-Ci Hailey,31,17,9
4/15/1995,41,You Don't Know How It Feels,Tom Petty,36,13,20
4/15/1995,42,Mr. Personality,Gillette,44,42,7
4/15/1995,43,"You Got It (From ""Boys On The Side"")",Bonnie Raitt,33,33,9
4/15/1995,44,"Can't You See (From ""New Jersey Drive"")",Total Featuring The Notorious B.I.G.,66,44,2
4/15/1995,45,Every Day Of The Week,Jade,40,20,21
4/15/1995,46,Before I Let You Go,BLACKstreet,39,7,26
4/15/1995,47,Get Ready For This,2 Unlimited,38,38,31
4/15/1995,48,Joy,BLACKstreet,51,48,3
4/15/1995,49,House Of Love,Amy Grant With Vince Gill,45,37,21
4/15/1995,50,The Sweetest Days,Vanessa Williams,48,18,23
4/8/1995,1,Take A Bow,Madonna,1,1,17
4/8/1995,2,Candy Rain,Soul For Real,2,2,14
4/8/1995,3,Run Away,Real McCoy,6,3,5
4/8/1995,4,Red Light Special,TLC,4,4,6
4/8/1995,5,Strong Enough,Sheryl Crow,5,5,15
4/8/1995,6,This Is How We Do It,Montell Jordan,7,6,7
4/8/1995,7,Creep,TLC,3,1,22
4/8/1995,8,Baby,Brandy,8,4,10
4/8/1995,9,I Know,Dionne Farris,11,9,11
4/8/1995,10,Big Poppa/Warning,The Notorious B.I.G.,9,6,13
4/8/1995,11,You Gotta Be,Des'ree,10,5,32
4/8/1995,12,Freak Like Me,Adina Howard,13,12,9
4/8/1995,13,If You Love Me,Brownstone,12,8,18
4/8/1995,14,Hold My Hand,Hootie & The Blowfish,14,10,27
4/8/1995,15,Another Night,Real McCoy,15,3,33
4/8/1995,16,Dear Mama/Old School,2Pac,24,16,5
4/8/1995,17,This Lil' Game We Play,Subway (Featuring 702),17,17,10
4/8/1995,18,"Keep Their Heads Ringin' (From ""Friday"")",Dr. Dre,19,18,4
4/8/1995,19,In The House Of Stone And Light,Martin Page,21,19,17
4/8/1995,20,Believe,Elton John,20,20,5
4/8/1995,21,Like The Way I Do/If I Wanted To,Melissa Etheridge,18,16,8
4/8/1995,22,I Believe,Blessid Union Of Souls,27,22,8
4/8/1995,23,Hold On,Jamie Walters,25,23,11
4/8/1995,24,On Bended Knee,Boyz II Men,16,1,21
4/8/1995,25,Thank You,Boyz II Men,23,21,7
4/8/1995,26,Always,Bon Jovi,22,4,28
4/8/1995,27,I Live My Life For You,Firehouse,31,27,7
4/8/1995,28,Sukiyaki,4PM,26,8,30
4/8/1995,29,Everlasting Love,Gloria Estefan,29,27,11
4/8/1995,30,The Rhythm Of The Night,Corona,32,11,22
4/8/1995,31,If You Think You're Lonely Now,K-Ci Hailey,28,17,8
4/8/1995,32,Cotton Eye Joe,Rednex,38,32,5
4/8/1995,33,"You Got It (From ""Boys On The Side"")",Bonnie Raitt,34,33,8
4/8/1995,34,I'm The Only One,Melissa Etheridge,35,8,36
4/8/1995,35,Dream About You/Funky Melody,Stevie B,37,35,9
4/8/1995,36,You Don't Know How It Feels,Tom Petty,30,13,19
4/8/1995,37,"Ask Of You (From ""Higher Learning"")",Raphael Saadiq,49,37,3
4/8/1995,38,Get Ready For This,2 Unlimited,39,38,30
4/8/1995,39,Before I Let You Go,BLACKstreet,33,7,25
4/8/1995,40,Every Day Of The Week,Jade,36,20,20
4/8/1995,41,Can't Stop Lovin' You,Van Halen,53,41,3
4/8/1995,42,I'm Goin' Down,Mary J. Blige,,42,1
4/8/1995,43,I Miss You,N2U,40,22,19
4/8/1995,44,Mr. Personality,Gillette,44,44,6
4/8/1995,45,House Of Love,Amy Grant With Vince Gill,41,37,20
4/8/1995,46,"No More ""I Love You's""",Annie Lennox,52,46,5
4/8/1995,47,Tell Me When,The Human League,51,47,3
4/8/1995,48,The Sweetest Days,Vanessa Williams,43,18,22
4/8/1995,49,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,45,1,30
4/8/1995,50,I Wanna Be Down,Brandy,48,6,28
4/1/1995,1,Take A Bow,Madonna,1,1,16
4/1/1995,2,Candy Rain,Soul For Real,2,2,13
4/1/1995,3,Creep,TLC,3,1,21
4/1/1995,4,Red Light Special,TLC,4,4,5
4/1/1995,5,Strong Enough,Sheryl Crow,5,5,14
4/1/1995,6,Run Away,Real McCoy,10,6,4
4/1/1995,7,This Is How We Do It,Montell Jordan,16,7,6
4/1/1995,8,Baby,Brandy,8,4,9
4/1/1995,9,Big Poppa/Warning,The Notorious B.I.G.,6,6,12
4/1/1995,10,You Gotta Be,Des'ree,7,5,31
4/1/1995,11,I Know,Dionne Farris,11,11,10
4/1/1995,12,If You Love Me,Brownstone,9,8,17
4/1/1995,13,Freak Like Me,Adina Howard,14,13,8
4/1/1995,14,Hold My Hand,Hootie & The Blowfish,13,10,26
4/1/1995,15,Another Night,Real McCoy,12,3,32
4/1/1995,16,On Bended Knee,Boyz II Men,15,1,20
4/1/1995,17,This Lil' Game We Play,Subway (Featuring 702),17,17,9
4/1/1995,18,Like The Way I Do/If I Wanted To,Melissa Etheridge,18,16,7
4/1/1995,19,"Keep Their Heads Ringin' (From ""Friday"")",Dr. Dre,25,19,3
4/1/1995,20,Believe,Elton John,24,20,4
4/1/1995,21,In The House Of Stone And Light,Martin Page,22,21,16
4/1/1995,22,Always,Bon Jovi,20,4,27
4/1/1995,23,Thank You,Boyz II Men,21,21,6
4/1/1995,24,Dear Mama/Old School,2Pac,19,19,4
4/1/1995,25,Hold On,Jamie Walters,27,25,10
4/1/1995,26,Sukiyaki,4PM,23,8,29
4/1/1995,27,I Believe,Blessid Union Of Souls,32,27,7
4/1/1995,28,If You Think You're Lonely Now,K-Ci Hailey,26,17,7
4/1/1995,29,Everlasting Love,Gloria Estefan,31,27,10
4/1/1995,30,You Don't Know How It Feels,Tom Petty,29,13,18
4/1/1995,31,I Live My Life For You,Firehouse,34,31,6
4/1/1995,32,The Rhythm Of The Night,Corona,28,11,21
4/1/1995,33,Before I Let You Go,BLACKstreet,30,7,24
4/1/1995,34,"You Got It (From ""Boys On The Side"")",Bonnie Raitt,33,33,7
4/1/1995,35,I'm The Only One,Melissa Etheridge,35,8,35
4/1/1995,36,Every Day Of The Week,Jade,36,20,19
4/1/1995,37,Dream About You/Funky Melody,Stevie B,42,37,8
4/1/1995,38,Cotton Eye Joe,Rednex,51,38,4
4/1/1995,39,Get Ready For This,2 Unlimited,45,39,29
4/1/1995,40,I Miss You,N2U,37,22,18
4/1/1995,41,House Of Love,Amy Grant With Vince Gill,41,37,19
4/1/1995,42,Get Down,Craig Mack,38,38,14
4/1/1995,43,The Sweetest Days,Vanessa Williams,39,18,21
4/1/1995,44,Mr. Personality,Gillette,52,44,5
4/1/1995,45,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,44,1,29
4/1/1995,46,Short Dick Man,20 Fingers Featuring Gillette,48,14,30
4/1/1995,47,Foe Tha Love Of $,Bone Thugs-N-Harmony Featuring Eazy-E,46,41,6
